#
# This is the DUNE ND numubar flux for nubar mode,
# from http://home.fnal.gov/~ljf26/DUNE2015CDRFluxes/NuMI_Improved_80GeV_StandardDP/g4lbne_v3r2p4b_RHC_ND_globes_flux.txt
#
52.625	4.21756e-9
52.875	5.25756e-9
53.125	0.
53.375	9.30776e-9
53.625	9.30748e-9
53.875	0.
54.125	7.898696e-9
54.375	0.
54.625	1.1687484e-8
54.875	0.
55.125	0.
55.375	3.892936e-9
55.625	3.869616e-9
55.875	8.462692e-9
56.125	0.
56.375	0.
56.625	0.
56.875	4.5786e-9
57.125	0.
57.375	0.
57.625	0.
57.875	0.
58.125	0.
58.375	0.
58.625	5.70216e-9
58.875	0.
59.125	0.
59.375	0.
59.625	0.
59.875	0.
