# Flux file for tutorials//
# This is the DUNE ND numu flux for nu mode,
# from http://home.fnal.gov/~ljf26/DUNE2015CDRFluxes/NuMI_Improved_80GeV_StandardDP/g4lbne_v3r2p4b_FHC_ND_globes_flux.txt
#
48.875	3.07999193548e-9
49.125	5.62692741935e-9
49.375	7.95662096774e-9
49.625	6.01165322581e-9
49.875	5.1460483871e-9
50.125	4.6364516129e-9
50.375	8.53853225806e-9
50.625	1.25680806452e-8
50.875	7.42994354839e-9
51.125	1.0839233871e-8
51.375	0.
51.625	2.19358064516e-8
51.875	1.41868145161e-8
52.125	5.45915322581e-9
52.375	3.6685e-9
52.625	8.46576612903e-9
52.875	3.22802822581e-9
53.125	3.11811693548e-9
53.375	0.
53.625	0.
53.875	4.43637096774e-9
54.125	4.91971774194e-9
54.375	0.
54.625	0.
54.875	6.82536290323e-9
55.125	3.54230241935e-9
55.375	0.
55.625	6.68842741935e-9
55.875	0.
56.125	0.
56.375	0.
56.625	5.48161290323e-9
56.875	1.27883467742e-8
57.125	0.
57.375	0.
57.625	0.
57.875	0.
58.125	0.
58.375	0.
58.625	0.
58.875	0.
59.125	0.
59.375	0.
59.625	0.
59.875	8.03810483871e-9
